household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
7534;170280103;17028;17;75.0;none;none;0;0;2822.0;1480
7555;172740101;17274;17;75.0;none;all;0;1;3994.0;1484
7559;170280104;17028;17;75.0;all;none;2;0;1487.0;1485
7562;170280104;17028;17;75.0;all;all;2;2;2509.0;1485
7573;172740102;17274;17;75.0;some;all;1;2;5986.5;1487
7602;172740103;17274;17;75.0;some;none;1;0;4854.0;1493
7604;172740103;17274;17;75.0;some;all;1;4;3003.0;1493
7639;172740101;17274;17;75.0;none;none;0;0;1289.0;1500
7641;172740101;17274;17;75.0;none;all;0;2;1501.0;1500
7649;170280104;17028;17;75.0;all;none;1;0;1646.0;1502
7650;170280104;17028;17;75.0;all;none;1;0;881.0;1502
7682;170280103;17028;17;75.0;all;none;1;0;1492.0;1508
7685;172740102;17274;17;75.0;some;all;1;2;2775.0;1509
7744;170280103;17028;17;75.0;all;all;1;2;3013.0;1520
7775;170280103;17028;17;75.0;some;all;1;3;316.5;1526
7779;170280104;17028;17;75.0;all;none;2;0;570.0;1527
7798;172740102;17274;17;75.0;all;all;1;2;1344.0;1531
7800;172740102;17274;17;75.0;all;none;1;0;1299.0;1531
7806;172740102;17274;17;75.0;some;none;1;0;6625.5;1532
7822;172740101;17274;17;75.0;some;some;2;1;4670.400000000001;1536
7838;172740102;17274;17;75.0;none;all;0;1;319.0;1539
7840;172740102;17274;17;75.0;none;all;0;2;2161.0;1539
7842;172740102;17274;17;75.0;all;none;1;0;1919.0;1540
7848;170280103;17028;17;75.0;none;all;0;2;303.0;1541
7850;170280103;17028;17;75.0;none;all;0;2;2220.0;1541
7865;170280104;17028;17;75.0;some;none;1;0;2818.5;1544
7877;170280102;17028;17;75.0;all;none;1;0;2262.0;1546
7891;172740101;17274;17;75.0;all;none;1;0;1300.0;1549
7905;172740102;17274;17;75.0;all;some;1;1;7194.0;1552
7909;170280104;17028;17;75.0;none;all;0;1;644.0;1553
7995;170280103;17028;17;75.0;all;all;2;6;1794.0;1570
8028;172740101;17274;17;75.0;none;all;0;2;5287.5;1577
8029;172740101;17274;17;75.0;none;all;0;2;4131.0;1577
8033;172740102;17274;17;75.0;some;all;1;3;3805.5;1578
8035;172740102;17274;17;75.0;some;all;1;2;3790.5;1578
8069;170280104;17028;17;75.0;all;none;1;0;1731.0;1585
8080;172740102;17274;17;75.0;some;some;3;1;8420.0;1587
8102;172740102;17274;17;75.0;all;some;2;2;3870.0;1591
8119;170280104;17028;17;75.0;none;all;0;1;2029.0;1594
8135;170280103;17028;17;75.0;all;none;2;0;1758.0;1598
8136;170280103;17028;17;75.0;all;none;2;0;41.0;1598
8143;170280103;17028;17;75.0;all;some;2;1;376.2;1599
8144;170280103;17028;17;75.0;all;all;2;3;1231.2;1599
8150;172740103;17274;17;75.0;all;all;2;2;3766.5;1601
8151;172740103;17274;17;75.0;all;some;2;1;615.0;1601
8159;172740103;17274;17;75.0;some;all;1;2;2572.5;1602
8162;172740101;17274;17;75.0;all;none;1;0;834.0;1603
8166;170280104;17028;17;75.0;all;all;3;2;1447.0;1604
8257;172740101;17274;17;75.0;all;all;1;2;2180.0;1622
8281;170280101;17028;17;75.0;some;all;1;5;5113.5;1626
8301;170280103;17028;17;75.0;all;none;2;0;810.0;1630
8303;172740101;17274;17;75.0;all;all;1;2;2718.0;1631
8304;172740101;17274;17;75.0;all;all;1;3;1611.0;1631
8314;170280104;17028;17;75.0;some;some;2;3;961.4;1633
8321;172740102;17274;17;75.0;all;some;2;1;562.5;1634
8363;170280104;17028;17;75.0;none;all;0;2;1678.0;1642
8366;170280104;17028;17;75.0;all;some;2;1;1941.0;1643
8369;170280104;17028;17;75.0;all;all;2;2;4503.0;1643
8375;172740101;17274;17;75.0;some;none;2;0;3695.4;1645
8386;170280104;17028;17;75.0;some;all;1;4;662.4;1647
8387;170280104;17028;17;75.0;some;some;1;2;300.6;1647
8389;170280104;17028;17;75.0;some;all;1;4;1006.2;1647
8397;170280103;17028;17;75.0;some;none;1;0;1353.0;1649
8427;170280104;17028;17;75.0;all;all;1;2;3122.0;1655
8432;172740101;17274;17;75.0;all;none;1;0;864.0;1656
8449;170280102;17028;17;75.0;some;some;1;1;52.5;1659
8457;172740102;17274;17;75.0;none;all;0;2;1435.0;1661
8491;170280104;17028;17;75.0;some;some;2;2;1713.4999999999998;1668
8504;170280103;17028;17;75.0;some;some;2;2;160.0;1670
8512;172740101;17274;17;75.0;all;none;1;0;3701.0;1672
8515;170280103;17028;17;75.0;all;none;1;0;1601.0;1673
8517;170280103;17028;17;75.0;all;all;1;2;2924.0;1673
8520;170280103;17028;17;75.0;some;some;1;2;169.20000000000002;1674
8544;172740103;17274;17;75.0;some;all;1;2;6840.0;1679
8568;172740102;17274;17;75.0;all;none;1;0;1710.0;1684
8591;170280103;17028;17;75.0;all;none;2;0;2764.5;1688
8597;170280103;17028;17;75.0;all;all;2;2;310.5;1689
8613;172740103;17274;17;75.0;all;none;3;0;7134.0;1693
8623;172740101;17274;17;75.0;all;all;2;5;2937.0;1695
8628;172740101;17274;17;75.0;all;all;2;2;6555.0;1696
8630;172740101;17274;17;75.0;all;none;2;0;5458.5;1696
8638;170280104;17028;17;75.0;all;all;1;1;2049.0;1698
8640;170280104;17028;17;75.0;all;none;1;0;3960.0;1698
8696;172740102;17274;17;75.0;all;all;1;2;1800.0;1709
8730;172740102;17274;17;75.0;all;none;2;0;6933.0;1716
8739;170280102;17028;17;75.0;all;all;2;2;2986.5;1718
8743;170280103;17028;17;75.0;none;all;0;3;2732.0;1719
8764;172740102;17274;17;75.0;all;none;2;0;5452.5;1723
8765;172740102;17274;17;75.0;all;some;2;1;4483.5;1723
8805;170280101;17028;17;75.0;all;none;2;0;2568.0;1731
8824;170280104;17028;17;75.0;all;all;2;2;354.0;1735
8825;170280104;17028;17;75.0;all;all;2;4;171.0;1735
8837;172740102;17274;17;75.0;all;none;1;0;1946.0;1738
8839;172740102;17274;17;75.0;all;all;1;1;1573.0;1738
8865;172740102;17274;17;75.0;some;some;1;1;4308.0;1743
8898;170280104;17028;17;75.0;all;none;2;0;273.0;1750
8919;170280104;17028;17;75.0;none;all;0;2;5445.0;1754
8933;172740103;17274;17;75.0;all;none;1;0;3339.0;1757
8955;172740102;17274;17;75.0;some;some;2;2;8357.4;1761
8975;172740101;17274;17;75.0;some;some;1;1;5107.5;1765
8994;172740101;17274;17;75.0;some;some;1;3;2502.5;1768
9012;170280104;17028;17;75.0;some;some;1;1;476.7000000000001;1772
9025;172740101;17274;17;75.0;some;none;1;0;4617.0;1775
9026;172740101;17274;17;75.0;some;none;1;0;5212.8;1775
9056;172740103;17274;17;75.0;all;all;3;1;1711.0;1781
9057;172740103;17274;17;75.0;all;all;3;1;1985.0;1781
9068;172740101;17274;17;75.0;all;all;1;2;4790.0;1783
9081;170280103;17028;17;75.0;all;all;1;4;1131.0;1786
9084;170280103;17028;17;75.0;all;some;1;1;1945.5;1786
9085;172740103;17274;17;75.0;some;all;1;2;184.5;1787
9114;170280104;17028;17;75.0;some;some;1;2;1729.8;1793
9127;172740101;17274;17;75.0;all;all;1;2;3364.5;1795
9129;172740103;17274;17;75.0;some;some;2;2;4460.400000000001;1796
9184;170280103;17028;17;75.0;all;all;1;3;1400.0;1806
9187;172740101;17274;17;75.0;some;none;1;0;4089.6;1807
9190;172740101;17274;17;75.0;some;some;1;1;6408.0;1807
9196;172740103;17274;17;75.0;all;all;1;1;3607.0;1809
9198;172740103;17274;17;75.0;all;all;1;2;2393.0;1809
9234;170280103;17028;17;75.0;all;all;1;2;2913.0;1816
9235;170280103;17028;17;75.0;all;none;1;0;359.0;1816
9245;170280102;17028;17;75.0;none;none;0;0;1493.0;1818
9265;170280103;17028;17;75.0;all;some;3;2;1650.6;1822
9274;170280103;17028;17;75.0;some;all;1;3;285.0;1824
9275;170280103;17028;17;75.0;some;none;1;0;5671.5;1824
9323;170280101;17028;17;75.0;none;all;0;2;2592.0;1834
9325;170280101;17028;17;75.0;none;all;0;2;877.5;1834
9338;170280104;17028;17;75.0;some;some;2;3;711.9;1837
9394;170280104;17028;17;75.0;all;none;2;0;466.5;1847
9412;170280104;17028;17;75.0;all;none;2;0;150.0;1851
9414;170280104;17028;17;75.0;all;all;2;2;3388.5;1851
9421;170280103;17028;17;75.0;some;none;1;0;1335.0;1853
9424;170280103;17028;17;75.0;some;some;1;1;2041.5;1853
9431;172740103;17274;17;75.0;all;all;1;1;1736.0;1855
9493;170280103;17028;17;75.0;none;all;0;2;2984.0;1867
9505;172740102;17274;17;75.0;all;all;1;5;1718.0;1869
9520;172740101;17274;17;75.0;all;some;2;1;4543.5;1872
9532;170280103;17028;17;75.0;all;all;2;2;2407.5;1875
9536;170280103;17028;17;75.0;all;some;2;1;2343.0;1875
9554;172740103;17274;17;75.0;some;some;1;2;4050.0;1879
9556;172740103;17274;17;75.0;some;none;1;0;8463.6;1879
9565;170280103;17028;17;75.0;some;all;1;2;2500.5;1881
9593;170280104;17028;17;75.0;all;none;1;0;126.0;1886
9627;172740101;17274;17;75.0;none;all;0;2;1427.0;1893
9634;170280103;17028;17;75.0;some;none;1;0;459.0;1894
9655;172740103;17274;17;75.0;some;all;1;2;2179.5;1899
9701;172740102;17274;17;75.0;all;none;1;0;1448.0;1908
9702;172740102;17274;17;75.0;all;all;1;1;1468.0;1908
9720;172740103;17274;17;75.0;all;none;2;0;2145.0;1912
9726;172740102;17274;17;75.0;some;none;1;0;3465.0;1913
9729;172740101;17274;17;75.0;all;all;2;3;1942.0;1914
9773;172740103;17274;17;75.0;some;none;1;0;3505.5;1923
9774;172740103;17274;17;75.0;all;none;1;0;5949.0;1923
9778;170280103;17028;17;75.0;all;all;1;1;1152.0;1924
9787;170280104;17028;17;75.0;all;all;2;1;1744.0;1925
9799;172740102;17274;17;75.0;all;none;1;0;4632.0;1928
9825;170280103;17028;17;75.0;some;none;1;0;765.0;1933
9877;170280103;17028;17;75.0;none;all;0;1;1409.0;1943
9883;170280102;17028;17;75.0;all;all;1;1;1119.0;1945
9886;170280102;17028;17;75.0;all;all;1;2;1736.0;1945
9887;172740101;17274;17;75.0;some;some;3;1;8117.5;1946
9906;170280104;17028;17;75.0;some;none;1;0;895.5;1949
9909;172740103;17274;17;75.0;all;all;1;2;3391.0;1950
9910;172740103;17274;17;75.0;all;all;1;4;3384.0;1950
9911;172740103;17274;17;75.0;all;none;1;0;1561.0;1950
9918;172740103;17274;17;75.0;all;none;2;0;5835.0;1952
9920;172740103;17274;17;75.0;all;all;2;2;6072.0;1952
9921;172740103;17274;17;75.0;all;all;2;2;2755.5;1952
9955;170280103;17028;17;75.0;all;all;3;3;3997.5;1959
9964;170280103;17028;17;75.0;all;none;2;0;1672.5;1961
9990;172740101;17274;17;75.0;all;none;2;0;1294.5;1967
9996;172740101;17274;17;75.0;all;none;1;0;1977.0;1968
10001;170280104;17028;17;75.0;all;none;1;0;1158.0;1969
10006;170280104;17028;17;75.0;all;none;1;0;1923.0;1970
10013;170280103;17028;17;75.0;all;all;2;2;697.5;1971
10025;172740103;17274;17;75.0;some;some;1;1;5083.5;1974
10029;172740103;17274;17;75.0;some;all;1;2;4053.0;1974
10077;172740102;17274;17;75.0;all;none;2;0;208.5;1984
10080;172740102;17274;17;75.0;all;none;2;0;4318.5;1984
10116;172740101;17274;17;75.0;all;all;2;4;4776.0;1992
10121;172740101;17274;17;75.0;all;none;2;0;3534.0;1993
10128;172740103;17274;17;75.0;some;none;2;0;5777.599999999999;1994
10149;170280103;17028;17;75.0;some;none;2;0;727.2;1998
10184;170280103;17028;17;75.0;some;all;1;4;1242.0;2005
10186;170280103;17028;17;75.0;some;some;1;2;500.0;2005
10235;172740102;17274;17;75.0;some;some;1;1;2754.7000000000003;2015
10255;172740103;17274;17;75.0;some;some;1;1;5473.5;2019
10262;170280104;17028;17;75.0;all;all;1;1;4064.0;2021
10283;170280103;17028;17;75.0;some;some;2;2;1026.0;2025
10304;172740102;17274;17;75.0;all;none;2;0;7688.0;2029
10312;170280103;17028;17;75.0;some;all;1;2;888.0;2031
10315;170280103;17028;17;75.0;some;all;1;2;3199.5;2031
10319;170280103;17028;17;75.0;all;all;1;3;2531.0;2032
10325;172740101;17274;17;75.0;all;all;1;3;2066.0;2033
10351;172740101;17274;17;75.0;all;all;1;1;1354.0;2038
10354;172740102;17274;17;75.0;all;all;2;3;2494.5;2039
10372;170280103;17028;17;75.0;some;some;2;2;1726.2;2042
10403;170280104;17028;17;75.0;all;none;1;0;1947.0;2048
10406;170280102;17028;17;75.0;all;all;1;2;1746.0;2049
10407;170280102;17028;17;75.0;all;none;1;0;1763.0;2049
10419;170280103;17028;17;75.0;all;all;2;2;4671.0;2051
10429;170280103;17028;17;75.0;some;all;1;2;1687.5;2053
10431;170280104;17028;17;75.0;all;all;1;1;1361.0;2054
10433;170280104;17028;17;75.0;all;all;1;1;1711.0;2054
10489;170280102;17028;17;75.0;some;all;1;2;2445.0;2065
10490;170280102;17028;17;75.0;some;all;1;2;3252.0;2065
10493;170280102;17028;17;75.0;some;none;1;0;1858.5;2065
10511;170280104;17028;17;75.0;none;all;0;2;2918.0;2069
10519;170280101;17028;17;75.0;all;all;1;3;3231.0;2071
10521;170280101;17028;17;75.0;all;all;1;2;26.0;2071
10528;170280103;17028;17;75.0;none;none;0;0;1588.0;2072
10534;172740103;17274;17;75.0;all;none;3;0;3007.5;2074
10553;172740103;17274;17;75.0;all;none;2;0;3969.0;2077
10562;170280103;17028;17;75.0;some;none;2;0;3452.8;2079
10576;170280103;17028;17;75.0;some;none;1;0;1932.0;2082
10587;170280102;17028;17;75.0;some;some;1;1;3560.4;2084
10590;170280102;17028;17;75.0;some;some;1;2;2683.8;2084
10592;170280102;17028;17;75.0;all;none;1;0;2505.0;2085
10597;172740102;17274;17;75.0;some;some;1;2;4284.0;2086
10600;172740102;17274;17;75.0;some;all;1;4;7860.3;2086
10633;170280103;17028;17;75.0;all;all;1;5;1244.0;2093
10636;170280103;17028;17;75.0;all;all;1;5;1620.0;2093
10660;172740102;17274;17;75.0;all;none;1;0;2730.0;2098
10662;172740102;17274;17;75.0;all;none;1;0;1361.0;2098
10668;172740103;17274;17;75.0;all;none;2;0;3544.5;2099
10683;172740101;17274;17;75.0;some;some;1;2;4705.799999999999;2102
10689;170280104;17028;17;75.0;some;all;1;2;403.5;2104
10698;170280102;17028;17;75.0;none;none;0;0;1495.0;2105
10715;172740101;17274;17;75.0;all;all;1;2;2911.0;2109
10729;170280102;17028;17;75.0;all;some;1;1;3364.5;2112
10734;172740101;17274;17;75.0;none;all;0;1;415.0;2113
10738;170280103;17028;17;75.0;all;all;2;2;3024.0;2114
10742;170280103;17028;17;75.0;all;all;2;1;2489.0;2114
10765;170280103;17028;17;75.0;all;none;2;0;4911.0;2119
10798;172740102;17274;17;75.0;all;none;2;0;568.8000000000001;2126
10805;172740103;17274;17;75.0;some;some;2;2;8905.0;2127
10809;172740102;17274;17;75.0;all;none;1;0;1649.0;2128
10811;172740102;17274;17;75.0;all;all;1;1;1822.0;2128
10819;172740101;17274;17;75.0;all;all;2;3;3597.0;2130
10829;172740102;17274;17;75.0;all;all;1;2;1303.0;2132
10861;172740103;17274;17;75.0;all;all;2;2;3492.0;2139
10881;172740101;17274;17;75.0;all;all;2;2;4122.0;2143
10888;170280103;17028;17;75.0;all;none;1;0;2571.0;2145
10901;172740103;17274;17;75.0;some;some;2;2;12339.6;2147
10921;172740102;17274;17;75.0;all;none;3;0;5790.0;2151
10957;170280102;17028;17;75.0;none;none;0;0;2920.0;2158
10987;172740103;17274;17;75.0;all;none;2;0;1312.5;2164
10991;170280104;17028;17;75.0;some;all;1;2;1656.0;2165
10999;172740101;17274;17;75.0;all;all;2;2;3151.5;2167
11009;170280103;17028;17;75.0;none;all;0;4;1978.0;2169
11015;172740101;17274;17;75.0;some;some;2;2;9230.0;2170
11026;170280103;17028;17;75.0;none;all;0;4;3654.0;2172
11027;170280103;17028;17;75.0;none;none;0;0;3271.5;2172
11031;170280103;17028;17;75.0;some;some;1;1;2373.8;2173
11032;170280103;17028;17;75.0;some;none;1;0;3422.9;2173
11035;172740101;17274;17;75.0;some;some;1;2;4797.799999999999;2174
11036;172740101;17274;17;75.0;some;none;1;0;3935.3;2174
11056;170100000;17010;17;75.0;all;none;2;0;3396.0;2178
11063;170280101;17028;17;75.0;all;all;1;1;1662.0;2179
11070;172740103;17274;17;75.0;all;all;1;2;3470.0;2180
11096;172740103;17274;17;75.0;all;none;1;0;1686.0;2185
11100;170100000;17010;17;75.0;all;none;1;0;3714.0;2186
11102;170100000;17010;17;75.0;all;all;1;3;1419.0;2186
11131;170280104;17028;17;75.0;some;all;1;2;280.5;2192
11143;170100000;17010;17;75.0;all;none;1;0;2351.0;2194
11150;170280103;17028;17;75.0;all;all;1;2;800.0;2196
11154;170280103;17028;17;75.0;all;all;1;1;2988.0;2196
11175;170280103;17028;17;75.0;none;none;0;0;1551.0;2200
11184;170100000;17010;17;75.0;all;none;1;0;2212.0;2202
11190;170280103;17028;17;75.0;all;all;1;2;2493.0;2203
11191;170100000;17010;17;75.0;some;none;3;0;7947.0;2204
11210;170280104;17028;17;75.0;all;some;2;1;2757.0;2207
11213;170280103;17028;17;75.0;none;none;0;0;2717.0;2208
11220;170280103;17028;17;75.0;all;all;1;1;1225.0;2209
11229;170280103;17028;17;75.0;all;none;2;0;208.5;2211
11245;170100000;17010;17;75.0;all;all;2;3;4245.0;2214
11252;170100000;17010;17;75.0;some;all;1;2;5691.0;2216
11263;172740103;17274;17;75.0;all;none;2;0;1608.0;2218
11264;172740103;17274;17;75.0;all;some;2;1;3274.5;2218
11291;170280103;17028;17;75.0;some;all;2;4;1155.0;2224
11300;170100000;17010;17;75.0;some;none;2;0;7064.400000000001;2225
11316;170280102;17028;17;75.0;all;all;1;3;2734.0;2228
11335;170100000;17010;17;75.0;all;all;1;3;3159.0;2232
11364;170280104;17028;17;75.0;some;none;1;0;1911.0;2238
11365;170280104;17028;17;75.0;some;all;1;2;2308.5;2238
11381;172740103;17274;17;75.0;some;some;2;2;5540.7;2241
11394;170280103;17028;17;75.0;some;none;1;0;3267.0;2244
11395;170280103;17028;17;75.0;some;all;1;2;1662.0;2244
11417;170100000;17010;17;75.0;some;none;1;0;3304.5;2248
11449;170100000;17010;17;75.0;none;none;0;0;1510.0;2255
11477;172740102;17274;17;75.0;some;all;1;2;2664.0;2260
11510;170280104;17028;17;75.0;all;all;2;2;57.0;2266
11525;172740102;17274;17;75.0;some;none;2;0;9416.0;2269
11527;170100000;17010;17;75.0;some;none;2;0;4656.0;2270
11538;170280103;17028;17;75.0;some;some;2;2;5655.7;2272
11549;170100000;17010;17;75.0;all;all;2;2;4099.5;2274
11558;170100000;17010;17;75.0;none;all;0;2;1907.0;2276
11567;170100000;17010;17;75.0;some;some;2;2;6196.2;2278
11569;170100000;17010;17;75.0;some;some;2;2;6060.499999999999;2278
11579;170100000;17010;17;75.0;all;all;1;4;1820.0;2280
11597;170280103;17028;17;75.0;all;all;1;1;372.0;2283
11598;170280103;17028;17;75.0;all;all;1;1;1576.0;2283
11630;170100000;17010;17;75.0;all;all;1;1;1262.0;2290
11633;170100000;17010;17;75.0;all;none;1;0;1747.0;2290
11634;170100000;17010;17;75.0;all;all;1;2;2475.0;2290
11645;170100000;17010;17;75.0;some;none;3;0;6742.5;2292
11665;170280104;17028;17;75.0;some;all;1;2;4305.0;2296
11669;170280101;17028;17;75.0;all;all;2;2;351.0;2297
11672;170100000;17010;17;75.0;all;all;1;1;3604.0;2298
11675;170100000;17010;17;75.0;all;all;1;2;2078.0;2298
11684;172740103;17274;17;75.0;some;all;1;4;5317.5;2300
11686;172740103;17274;17;75.0;some;all;1;2;3805.5;2300
11703;172740103;17274;17;75.0;some;none;3;0;2432.5;2304
11706;172740103;17274;17;75.0;all;some;2;1;3837.0;2305
11709;172740103;17274;17;75.0;all;some;2;1;4672.5;2305
11715;170280102;17028;17;75.0;some;some;2;2;4110.4;2306
11720;170100000;17010;17;75.0;all;all;1;3;3958.0;2307
11721;172740102;17274;17;75.0;all;all;2;4;2100.0;2308
11724;172740102;17274;17;75.0;all;all;2;2;3124.5;2308
11730;170280104;17028;17;75.0;none;all;0;1;2083.0;2309
11738;170280104;17028;17;75.0;some;some;1;4;10113.6;2311
11765;172740103;17274;17;75.0;some;all;1;2;2700.0;2316
11769;170280103;17028;17;75.0;some;some;1;1;957.0;2317
11777;170100000;17010;17;75.0;some;some;1;1;2914.6;2319
11785;170280104;17028;17;75.0;all;none;1;0;3099.0;2320
11794;172740103;17274;17;75.0;all;all;2;2;5121.0;2322
11796;172740101;17274;17;75.0;all;all;1;1;1959.0;2323
11811;170280104;17028;17;75.0;all;none;2;0;2227.5;2326
11812;170280104;17028;17;75.0;all;none;2;0;91.5;2326
11813;170280104;17028;17;75.0;all;all;2;2;1813.5;2326
11855;170100000;17010;17;75.0;some;some;2;3;6180.0;2335
11868;170280104;17028;17;75.0;all;none;2;0;1449.0;2338
11883;172740103;17274;17;75.0;some;some;2;3;5985.0;2341
11887;172740103;17274;17;75.0;some;some;2;2;4410.0;2341
11898;170280102;17028;17;75.0;all;all;2;2;2515.5;2344
11900;170280102;17028;17;75.0;all;some;2;1;3997.5;2344
11911;170280103;17028;17;75.0;some;none;1;0;1404.0;2346
11935;170100000;17010;17;75.0;some;some;2;2;6707.400000000001;2351
11944;170100000;17010;17;75.0;some;some;1;1;5332.5;2353
11957;170100000;17010;17;75.0;some;all;1;2;3468.0;2355
11984;170100000;17010;17;75.0;some;none;1;0;2814.0;2360
11989;172740101;17274;17;75.0;some;all;1;2;5791.5;2361
11992;170100000;17010;17;75.0;all;none;1;0;3209.0;2362
12011;170280102;17028;17;75.0;some;all;1;2;432.0;2366
12012;170280102;17028;17;75.0;some;some;1;1;2382.0;2366
12020;170100000;17010;17;75.0;some;all;2;5;7425.6;2367
12025;170280104;17028;17;75.0;some;some;1;2;1295.7;2368
12031;170280104;17028;17;75.0;all;all;1;2;1291.0;2370
12038;170100000;17010;17;75.0;all;all;1;2;2893.0;2371
12039;170100000;17010;17;75.0;all;all;1;2;1856.0;2371
12044;172740102;17274;17;75.0;some;none;1;0;5301.0;2372
12077;170280103;17028;17;75.0;all;all;1;4;957.0;2378
12091;172740103;17274;17;75.0;all;all;1;2;1250.0;2381
12092;172740101;17274;17;75.0;some;some;1;1;2449.5;2382
12127;170280101;17028;17;75.0;all;some;2;1;160.5;2388
12131;170100000;17010;17;75.0;some;some;2;1;3520.8;2389
12134;172740103;17274;17;75.0;some;all;1;2;3181.5;2390
12143;172740101;17274;17;75.0;all;all;1;1;2832.0;2392
12145;172740101;17274;17;75.0;all;none;1;0;4028.0;2392
12152;172740102;17274;17;75.0;all;all;1;2;2377.0;2394
12159;170100000;17010;17;75.0;some;all;1;2;2707.5;2395
12165;172740101;17274;17;75.0;some;all;2;5;4275.0;2396
12166;170280103;17028;17;75.0;some;some;1;2;1577.1;2397
12172;172740101;17274;17;75.0;all;all;2;4;2614.5;2398
12190;170100000;17010;17;75.0;all;all;2;2;4500.0;2402
12205;170280102;17028;17;75.0;all;all;1;2;2174.0;2405
12211;170100000;17010;17;75.0;some;some;2;1;3981.6;2406
12213;170100000;17010;17;75.0;some;some;2;2;2248.2000000000003;2406
12217;170280103;17028;17;75.0;all;none;1;0;1350.0;2407
12229;170280104;17028;17;75.0;some;some;1;1;266.79999999999995;2409
12234;170100000;17010;17;75.0;some;none;1;0;78.0;2410
12239;170100000;17010;17;75.0;all;none;1;0;3101.0;2411
12244;170100000;17010;17;75.0;all;none;2;0;6010.5;2412
12245;170100000;17010;17;75.0;all;all;2;5;6739.5;2412
12252;170280104;17028;17;75.0;none;none;0;0;3453.0;2414
12258;170100000;17010;17;75.0;all;some;2;1;2610.0;2415
12259;170100000;17010;17;75.0;all;none;2;0;3858.0;2415
12261;172740102;17274;17;75.0;some;none;1;0;2532.0;2416
12267;170280103;17028;17;75.0;all;none;1;0;2317.0;2417
12268;170280103;17028;17;75.0;all;none;1;0;1684.0;2417
12269;170280103;17028;17;75.0;all;none;1;0;2603.0;2417
12276;170280103;17028;17;75.0;all;none;2;0;160.5;2419
12286;172740103;17274;17;75.0;all;some;2;1;6187.5;2421
12296;172740103;17274;17;75.0;some;none;2;0;7360.5;2423
12298;172740103;17274;17;75.0;all;some;2;3;4836.3;2423
12306;170100000;17010;17;75.0;all;none;1;0;2020.5;2425
12316;170280103;17028;17;75.0;all;none;1;0;1398.0;2426
