person_id,emissionClass,vTypeId
123126,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
123127,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123128,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
123183,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
123185,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
123186,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
123202,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
123224,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123225,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
123226,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
123235,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123236,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123237,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
123292,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
123327,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123328,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
123405,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123411,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123412,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
123413,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
123414,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
123416,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123435,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
123436,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123437,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
123447,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123448,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123453,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
123454,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123466,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
123511,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
123512,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
123513,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
123520,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
123521,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
123531,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
12416,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
12475,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
12550,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
12559,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
12567,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
12569,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
12599,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
12759,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
12760,HBEFA4/PC_LPG_petrol_Euro-6_(LPG),vt_hbefa4_PC_LPG_petrol_Euro_6_LPG
12769,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
12770,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
12862,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
1309,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
13098,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
13132,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
13190,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
13191,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
13202,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
13203,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
13204,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
13205,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
13248,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
13249,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
1326,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
13290,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
13291,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
13355,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
13421,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
13422,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
13440,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
13507,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
13710,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
1382,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
1384,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
13935,HBEFA4/PC_LPG_petrol_Euro-6_(LPG),vt_hbefa4_PC_LPG_petrol_Euro_6_LPG
13942,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
13943,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
13955,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
13956,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
13977,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
13978,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
140,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
14019,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14056,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
14057,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
14058,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
1407,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
1408,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
1409,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
14153,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
14158,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
142,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
142831,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
142832,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
142873,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
142874,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
142875,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
142876,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
142903,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
142905,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
142906,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
142907,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
142931,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
142932,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
142935,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
142939,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
142948,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
142949,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
142967,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
142968,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143003,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143004,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
143005,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143006,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
143012,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
143013,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143014,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143015,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143016,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
143017,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143018,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143019,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143020,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
143045,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
143060,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143078,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143079,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143080,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143081,HBEFA4/PC_PHEV_petrol_Euro-6ab_(P),vt_hbefa4_PC_PHEV_petrol_Euro_6ab_P
143082,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143083,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
143084,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143105,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
143129,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
14313,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143130,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143131,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143134,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143138,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143139,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
14314,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
143143,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143176,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143177,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
143178,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143210,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143211,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143232,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143233,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
143234,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
143252,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143253,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
143254,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143258,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143259,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
143260,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143283,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
143287,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143288,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
143289,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143291,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143312,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143322,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14334,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143347,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143348,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143442,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143498,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143521,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
143522,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143534,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143540,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143547,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143548,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143549,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143580,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
143581,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143582,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
143583,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143584,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
143628,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
143630,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143655,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143657,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143686,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143687,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143688,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143689,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
143690,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143716,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143717,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143718,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143735,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143737,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143738,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
143739,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
143740,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143751,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143752,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
143759,HBEFA4/PC_PHEV_petrol_Euro-6ab_(P),vt_hbefa4_PC_PHEV_petrol_Euro_6ab_P
143760,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143817,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143818,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14382,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14384,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143844,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
143845,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
14385,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143861,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143900,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
143901,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
143906,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
143944,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
143945,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
143987,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
143988,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
144035,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
144036,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
144060,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
144061,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
144126,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
144127,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
144128,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
144152,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
144154,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
144199,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
144204,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
144205,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
144206,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
144207,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
144279,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
144280,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
144311,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
144312,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
144313,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
144314,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14441,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
14473,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
1449,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
1450,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
1451,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
14595,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
14596,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
14598,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
146,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14618,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14675,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
147,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
14706,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
14707,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
14708,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
14715,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14716,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
14717,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
14755,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14756,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
14757,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
14758,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14773,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
14774,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
148,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14826,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
14834,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
14835,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14884,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
149170,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
149172,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
149173,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
149190,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
149191,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
149215,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
149216,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
149231,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
149245,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
149248,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
14925,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
149250,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
14926,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
14927,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
149270,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
149271,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
149285,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
149286,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
149287,HBEFA4/PC_LPG_petrol_Euro-6_(LPG),vt_hbefa4_PC_LPG_petrol_Euro_6_LPG
149288,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
149291,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
149294,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
149317,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
149318,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
149319,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
149324,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
149325,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
149326,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
149335,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
149372,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
149429,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
149430,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
149492,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
