household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
4341;170030000;17003;17;75.0;some;all;1;2;2427.0;853
4351;170280104;17028;17;75.0;some;all;1;2;3073.5;855
4360;172740103;17274;17;75.0;all;all;2;2;5506.5;857
4361;172740103;17274;17;75.0;all;none;2;0;4591.5;857
4383;172740103;17274;17;75.0;some;all;2;4;3350.0;862
4391;170280104;17028;17;75.0;some;none;1;0;994.5;863
4392;170280103;17028;17;75.0;all;all;1;3;1769.0;864
4400;172740101;17274;17;75.0;all;all;2;1;1396.0;865
4402;170030000;17003;17;75.0;all;all;1;2;2982.0;866
4406;170030000;17003;17;75.0;all;none;1;0;2897.0;866
4439;170280104;17028;17;75.0;none;all;0;2;1336.0;872
4443;170280103;17028;17;75.0;some;some;1;1;3171.6;873
4457;170280104;17028;17;75.0;some;all;1;2;4630.5;876
4471;170280104;17028;17;75.0;none;all;0;2;1768.0;879
4502;172740103;17274;17;75.0;all;all;1;1;1674.0;885
4510;170280104;17028;17;75.0;all;all;1;2;1552.0;887
4546;170030000;17003;17;75.0;some;some;1;1;2371.5;894
4561;170030000;17003;17;75.0;all;all;1;1;2000.0;897
4563;170030000;17003;17;75.0;all;all;1;1;1494.0;897
4572;170280103;17028;17;75.0;all;none;1;0;1312.0;899
4578;170280104;17028;17;75.0;some;some;1;2;5046.400000000001;900
4586;170030000;17003;17;75.0;all;none;2;0;2752.5;902
4596;170280104;17028;17;75.0;some;some;2;2;7441.2;904
4600;170280104;17028;17;75.0;some;none;2;0;1867.5;905
4605;170280103;17028;17;75.0;none;all;0;2;306.0;906
4609;170280103;17028;17;75.0;none;some;0;1;241.5;906
4615;170280104;17028;17;75.0;all;all;1;2;1052.0;908
4617;170280104;17028;17;75.0;all;all;1;2;1838.0;908
4618;170280104;17028;17;75.0;all;none;1;0;2615.0;908
4622;170280104;17028;17;75.0;all;some;2;1;987.0;909
4633;170030000;17003;17;75.0;all;none;2;0;4144.0;911
4635;170280103;17028;17;75.0;none;all;0;1;3022.0;912
4638;170280103;17028;17;75.0;none;all;0;2;1428.0;912
4643;172740103;17274;17;75.0;some;none;2;0;3538.8;913
4648;170280103;17028;17;75.0;all;none;1;0;387.0;914
4656;170030000;17003;17;75.0;some;none;1;0;4519.8;916
4668;172740102;17274;17;75.0;some;all;1;3;6741.0;918
4672;170280103;17028;17;75.0;none;all;0;2;1246.0;919
4679;172740103;17274;17;75.0;all;none;1;0;1535.0;920
4696;170280104;17028;17;75.0;some;none;1;0;949.5;924
4700;170030000;17003;17;75.0;none;some;0;1;3088.5;925
4704;170030000;17003;17;75.0;none;some;0;1;1876.5;925
4709;170030000;17003;17;75.0;some;none;1;0;4027.5;926
4710;170280104;17028;17;75.0;all;none;1;0;1844.0;927
4716;170280104;17028;17;75.0;all;none;2;0;34.5;928
4723;170280102;17028;17;75.0;some;none;2;0;1155.0;929
4758;170280104;17028;17;75.0;all;all;1;2;2370.0;936
4772;170030000;17003;17;75.0;all;all;2;4;2689.5;939
4778;172740103;17274;17;75.0;some;none;2;0;4652.0;940
4781;172740103;17274;17;75.0;some;none;2;0;4716.0;940
4784;172740101;17274;17;75.0;all;none;2;0;3529.5;941
4797;172740103;17274;17;75.0;some;all;2;4;8390.0;943
4799;172740103;17274;17;75.0;some;all;1;4;5625.0;944
4822;172740103;17274;17;75.0;all;all;3;2;5749.5;948
4830;170030000;17003;17;75.0;all;none;1;0;2981.0;950
4841;170280103;17028;17;75.0;some;some;2;2;934.5;952
4848;172740101;17274;17;75.0;all;all;1;3;1451.0;953
4861;172740103;17274;17;75.0;all;none;2;0;3489.0;956
4866;170030000;17003;17;75.0;all;none;2;0;3537.0;957
4872;172740103;17274;17;75.0;all;all;1;2;1993.0;958
4891;170030000;17003;17;75.0;some;all;1;2;3147.0;962
4909;170030000;17003;17;75.0;some;some;2;2;3948.0;965
4912;170280104;17028;17;75.0;some;none;1;0;2994.0;966
4916;170280104;17028;17;75.0;some;none;1;0;4500.0;966
4920;172740101;17274;17;75.0;all;all;1;4;1910.0;967
4945;170030000;17003;17;75.0;some;all;1;2;5892.0;972
4946;170030000;17003;17;75.0;some;some;1;1;3270.0;972
4947;170030000;17003;17;75.0;all;all;1;3;3669.0;973
4951;170030000;17003;17;75.0;all;all;1;1;1770.0;973
4959;172740102;17274;17;75.0;all;some;2;1;3904.2000000000003;975
4965;170030000;17003;17;75.0;all;all;1;2;1624.0;976
4976;170280104;17028;17;75.0;all;all;1;1;3048.0;978
4977;170280104;17028;17;75.0;all;all;1;2;1612.0;978
4981;170280103;17028;17;75.0;some;some;1;1;743.4;979
4983;170280103;17028;17;75.0;some;some;1;1;703.5;979
5000;170280103;17028;17;75.0;none;all;0;4;2101.0;983
5002;170280103;17028;17;75.0;none;none;0;0;1980.0;983
5018;170030000;17003;17;75.0;all;none;1;0;1177.0;986
5026;172740101;17274;17;75.0;none;all;0;3;4011.0;987
5027;172740102;17274;17;75.0;none;all;0;2;1794.0;988
5043;170030000;17003;17;75.0;all;all;1;4;2000.0;990
5053;172740102;17274;17;75.0;some;some;1;1;2890.5;992
5078;170280103;17028;17;75.0;all;none;2;0;490.5;997
5079;170280103;17028;17;75.0;all;all;2;2;948.0;998
5083;170280103;17028;17;75.0;all;all;2;2;1063.5;998
5084;170280103;17028;17;75.0;some;some;1;2;9116.8;999
5095;170030000;17003;17;75.0;some;none;1;0;1989.0;1001
5110;170280103;17028;17;75.0;all;all;1;2;2253.0;1004
5139;170280102;17028;17;75.0;all;none;1;0;1594.0;1009
5151;172740102;17274;17;75.0;some;none;2;0;11772.0;1012
5158;170030000;17003;17;75.0;some;none;3;0;4812.5;1013
5164;172740102;17274;17;75.0;all;none;1;0;4443.0;1014
5168;170030000;17003;17;75.0;some;none;1;0;3330.0;1015
5170;170030000;17003;17;75.0;some;none;1;0;3186.0;1015
5173;170030000;17003;17;75.0;all;all;1;1;1295.0;1016
5177;170030000;17003;17;75.0;all;all;1;2;1921.0;1016
5184;172740103;17274;17;75.0;all;all;2;2;2571.0;1018
5185;172740103;17274;17;75.0;all;some;2;1;7198.5;1018
5197;170280102;17028;17;75.0;all;none;1;0;2507.0;1020
5199;170030000;17003;17;75.0;some;none;1;0;3018.0;1021
5234;172740101;17274;17;75.0;some;some;1;1;564.0;1028
5239;172740103;17274;17;75.0;some;none;1;0;4240.0;1029
5249;172740101;17274;17;75.0;all;all;2;5;3187.5;1031
5255;170280104;17028;17;75.0;all;all;1;2;2710.5;1032
5258;172740101;17274;17;75.0;all;all;1;2;2213.0;1033
5262;170280103;17028;17;75.0;all;all;1;2;2366.0;1034
5267;170030000;17003;17;75.0;some;some;1;2;4550.7;1035
5297;170280104;17028;17;75.0;none;some;0;2;244.0;1040
5312;170280104;17028;17;75.0;all;all;1;2;840.0;1043
5315;170280103;17028;17;75.0;all;all;2;2;15.0;1044
5325;170280104;17028;17;75.0;some;some;2;1;1391.5;1046
5333;170280104;17028;17;75.0;all;all;1;3;1865.0;1047
5337;170030000;17003;17;75.0;all;all;1;2;2682.0;1048
5342;170030000;17003;17;75.0;some;some;2;3;3660.3;1049
5343;170030000;17003;17;75.0;some;none;2;0;4145.400000000001;1049
5346;170030000;17003;17;75.0;some;all;2;4;4424.7;1050
5351;172740101;17274;17;75.0;all;all;1;1;4596.0;1051
5353;172740101;17274;17;75.0;all;all;1;1;1362.0;1051
5356;172740103;17274;17;75.0;some;none;2;0;11462.5;1052
5361;170030000;17003;17;75.0;none;all;0;3;1748.0;1053
5368;172740101;17274;17;75.0;some;none;1;0;4936.0;1054
5372;170030000;17003;17;75.0;some;all;1;4;2199.0;1055
5396;172740103;17274;17;75.0;none;all;0;1;2083.0;1060
5397;172740103;17274;17;75.0;none;all;0;2;2152.0;1060
5412;172740103;17274;17;75.0;all;all;2;2;2493.0;1063
5416;172740103;17274;17;75.0;some;all;1;2;3374.8;1064
5421;170280103;17028;17;75.0;all;all;1;2;142.0;1065
5423;170280103;17028;17;75.0;all;all;1;2;617.0;1065
5434;172740102;17274;17;75.0;some;none;1;0;3259.2000000000003;1067
5438;170030000;17003;17;75.0;all;none;3;0;5796.0;1068
5439;170030000;17003;17;75.0;all;some;3;2;3762.0;1068
5453;170280104;17028;17;75.0;all;all;2;2;1234.5;1071
5464;172740101;17274;17;75.0;all;none;1;0;1729.0;1073
5467;172740102;17274;17;75.0;all;none;1;0;2105.0;1074
5468;172740102;17274;17;75.0;all;none;1;0;2887.0;1074
5472;170030000;17003;17;75.0;some;some;2;2;5994.0;1075
5476;170030000;17003;17;75.0;some;some;2;1;6094.0;1075
5490;170280104;17028;17;75.0;all;all;1;2;674.0;1078
5493;172740101;17274;17;75.0;some;some;2;1;4532.2;1079
5497;172740101;17274;17;75.0;some;none;2;0;4888.7;1079
5505;170030000;17003;17;75.0;all;none;3;0;1522.0;1081
5510;170280104;17028;17;75.0;some;none;1;0;3381.0;1082
5514;170280104;17028;17;75.0;some;none;1;0;2917.5;1082
5516;170280103;17028;17;75.0;all;all;1;2;2129.0;1083
5522;172740101;17274;17;75.0;all;all;1;2;1314.0;1084
5525;170280103;17028;17;75.0;all;none;2;0;970.5;1085
5541;170030000;17003;17;75.0;some;none;2;0;3241.8;1088
5543;170030000;17003;17;75.0;some;some;2;2;3569.4;1088
5546;170280101;17028;17;75.0;none;all;0;4;2241.0;1089
5563;170030000;17003;17;75.0;some;some;1;1;3352.0;1092
5570;170280103;17028;17;75.0;all;all;1;2;1380.0;1094
5577;170030000;17003;17;75.0;all;none;1;0;1898.0;1095
5617;170280104;17028;17;75.0;all;all;1;1;2699.0;1103
5628;170030000;17003;17;75.0;all;all;3;2;4177.5;1105
5637;170030000;17003;17;75.0;all;all;2;2;4372.5;1107
5649;170280104;17028;17;75.0;all;all;2;2;3793.5;1109
5665;170280101;17028;17;75.0;all;none;2;0;2835.0;1112
5666;170280101;17028;17;75.0;all;none;2;0;418.5;1112
5667;170280103;17028;17;75.0;some;none;1;0;1017.0;1113
5673;170280103;17028;17;75.0;all;all;1;4;2736.0;1114
5680;170280104;17028;17;75.0;all;all;1;2;3296.0;1115
5685;172740102;17274;17;75.0;all;some;2;1;3246.0;1116
5695;172740102;17274;17;75.0;all;all;1;3;3906.0;1118
5696;172740102;17274;17;75.0;all;none;1;0;3228.0;1118
5716;172740101;17274;17;75.0;all;all;1;3;1293.0;1122
5732;172740102;17274;17;75.0;some;some;2;2;3628.0;1125
5733;170030000;17003;17;75.0;some;none;2;0;5436.0;1126
5749;170280103;17028;17;75.0;all;all;1;2;4617.0;1129
5753;170030000;17003;17;75.0;none;all;0;2;1406.0;1130
5765;170030000;17003;17;75.0;all;all;1;4;3111.0;1132
5774;170030000;17003;17;75.0;all;none;2;0;5677.5;1134
5777;170030000;17003;17;75.0;all;none;2;0;4146.0;1134
5779;170030000;17003;17;75.0;none;none;0;0;3685.5;1135
5784;172740103;17274;17;75.0;all;none;1;0;1885.0;1136
5786;172740103;17274;17;75.0;all;all;1;1;4265.0;1136
5798;172740103;17274;17;75.0;all;none;1;0;1911.0;1138
5801;172740102;17274;17;75.0;all;some;3;1;3574.2000000000003;1139
5823;170030000;17003;17;75.0;some;none;2;0;5044.0;1143
5826;170280101;17028;17;75.0;some;some;3;2;1690.0;1144
5833;170280103;17028;17;75.0;some;none;1;0;2135.9;1145
5853;170280102;17028;17;75.0;all;some;2;1;2161.5;1149
5855;172740101;17274;17;75.0;some;some;1;1;4855.5;1150
5857;172740101;17274;17;75.0;some;all;1;2;3742.5;1150
5860;170030000;17003;17;75.0;some;none;2;0;3689.7000000000003;1151
5865;172740102;17274;17;75.0;none;all;0;4;1902.0;1152
5891;172740101;17274;17;75.0;all;all;3;2;2068.0;1157
5897;170280103;17028;17;75.0;some;all;1;2;2044.5;1158
5900;170030000;17003;17;75.0;all;all;2;4;2863.5;1159
5901;170030000;17003;17;75.0;all;all;2;2;3241.5;1159
5913;170040000;17004;17;75.0;some;none;2;0;2110.0162838788997;1161
5915;172740103;17274;17;75.0;some;none;1;0;4704.0;1162
5932;170280103;17028;17;75.0;all;some;1;1;2842.5;1165
5936;170040000;17004;17;75.0;all;all;1;1;1442.2967762894662;1166
5943;170040000;17004;17;75.0;all;all;1;3;1746.9225618896542;1167
5945;170040000;17004;17;75.0;all;all;2;2;2775.6535713080516;1168
5969;172740102;17274;17;75.0;all;all;1;6;3780.0;1172
5970;172740101;17274;17;75.0;some;some;1;2;4554.900000000001;1173
5971;172740101;17274;17;75.0;some;some;1;2;802.2;1173
5973;172740101;17274;17;75.0;some;some;1;3;7051.8;1173
5974;172740101;17274;17;75.0;some;some;1;1;9708.300000000001;1173
5981;172740101;17274;17;75.0;all;all;1;2;4044.0;1175
5988;170040000;17004;17;75.0;some;all;1;2;1906.0468901612062;1176
5989;170040000;17004;17;75.0;some;some;1;1;3428.162973870387;1176
6005;170280103;17028;17;75.0;some;all;1;2;1410.0;1179
6010;170280103;17028;17;75.0;all;all;1;2;1579.0;1180
6015;170040000;17004;17;75.0;all;all;2;2;1923.8101860339261;1181
6017;170040000;17004;17;75.0;all;none;2;0;3121.575915399044;1181
6023;170050000;17005;17;75.0;all;all;1;2;761.137962873964;1182
6025;170050000;17005;17;75.0;all;all;2;3;2156.221038686667;1183
6038;172740103;17274;17;75.0;some;some;1;1;4518.0;1185
6042;170050000;17005;17;75.0;some;some;1;1;1934.6532165253566;1186
6047;170280104;17028;17;75.0;some;some;1;2;117.3;1187
6049;172740103;17274;17;75.0;some;all;1;4;3284.8;1188
6051;172740103;17274;17;75.0;some;none;1;0;2334.4;1188
6064;170280102;17028;17;75.0;some;some;1;2;3015.2999999999997;1190
6066;172740103;17274;17;75.0;all;none;1;0;210.0;1191
6073;172740101;17274;17;75.0;none;all;0;6;1157.0;1192
6082;172740103;17274;17;75.0;some;some;2;2;5626.0;1194
6095;170050000;17005;17;75.0;some;none;1;0;3858.197872640032;1196
6102;170050000;17005;17;75.0;some;none;1;0;4183.596007092994;1198
6110;170050000;17005;17;75.0;some;some;1;2;317.89746921302196;1199
6120;170050000;17005;17;75.0;all;none;3;0;3703.3427473295574;1201
6126;172740103;17274;17;75.0;all;all;1;2;1611.0;1203
6139;170050000;17005;17;75.0;all;all;1;2;1810.768683912489;1205
6159;170050000;17005;17;75.0;some;some;2;2;2660.3727551417173;1209
6165;170280103;17028;17;75.0;all;all;1;2;2638.0;1210
6168;170060000;17006;17;75.0;all;all;2;6;3645.1763901189997;1211
6175;170060000;17006;17;75.0;some;none;3;0;7224.789144703098;1213
6190;170280104;17028;17;75.0;some;all;1;5;2037.0;1216
6194;170280104;17028;17;75.0;some;none;1;0;97.5;1216
6202;172740101;17274;17;75.0;all;none;1;0;2459.0;1218
6204;172740101;17274;17;75.0;all;none;1;0;1415.0;1218
6212;170060000;17006;17;75.0;all;all;1;2;3166.817105579535;1220
6219;170280103;17028;17;75.0;all;all;1;2;1216.0;1221
6244;170060000;17006;17;75.0;some;all;1;2;2117.5266167063;1226
6261;170060000;17006;17;75.0;all;all;1;2;2498.499318469783;1229
6274;172740103;17274;17;75.0;all;all;1;2;912.0;1232
6296;170280104;17028;17;75.0;all;none;2;0;2998.5;1236
6301;172740102;17274;17;75.0;all;none;2;0;4714.5;1237
6309;170060000;17006;17;75.0;some;some;2;2;5784.496862564463;1239
6329;170060000;17006;17;75.0;some;none;1;0;3102.432399761976;1243
6347;170280104;17028;17;75.0;all;none;1;0;3322.0;1246
6350;170060000;17006;17;75.0;all;all;2;2;2594.2244515189745;1247
6386;170060000;17006;17;75.0;all;all;2;2;3951.552794303072;1254
6402;170280103;17028;17;75.0;none;none;0;0;1664.0;1257
6426;170060000;17006;17;75.0;all;none;2;0;4027.066157010251;1262
6466;170070000;17007;17;75.0;all;some;2;1;2700.0754288556714;1270
6472;170280103;17028;17;75.0;some;all;1;2;1765.4;1271
6482;170070000;17007;17;75.0;all;none;1;0;1517.8489767478634;1273
6492;170070000;17007;17;75.0;all;all;1;4;2263.892386656221;1275
6497;172740101;17274;17;75.0;all;all;1;1;1903.0;1276
6530;172740101;17274;17;75.0;all;all;2;3;2914.5;1282
6534;170280104;17028;17;75.0;some;none;1;0;233.10000000000002;1283
6538;172740103;17274;17;75.0;all;none;1;0;1827.0;1284
6546;170280102;17028;17;75.0;all;all;2;2;2472.0;1285
6565;170280104;17028;17;75.0;some;none;1;0;1520.0;1289
6582;170280103;17028;17;75.0;none;all;0;1;185.0;1293
6588;172740103;17274;17;75.0;all;all;1;2;4241.0;1294
6589;172740103;17274;17;75.0;all;all;1;4;1388.0;1294
6624;170070000;17007;17;75.0;some;some;2;1;5104.390558403421;1301
6625;170070000;17007;17;75.0;some;none;2;0;4996.602329184762;1301
6628;170280103;17028;17;75.0;all;all;1;2;816.0;1302
6630;170280103;17028;17;75.0;all;all;1;2;3311.0;1302
6636;170070000;17007;17;75.0;some;all;1;2;2484.9896894838857;1304
6645;170070000;17007;17;75.0;some;none;2;0;4633.145322742343;1305
6648;170070000;17007;17;75.0;all;none;2;0;1875.8075284228244;1306
6667;170280102;17028;17;75.0;all;all;2;2;526.5;1310
6674;170280103;17028;17;75.0;none;all;0;4;2013.0;1311
6679;172740101;17274;17;75.0;some;all;1;2;4596.0;1312
6689;170070000;17007;17;75.0;all;none;2;0;2990.693398408645;1314
6701;170070000;17007;17;75.0;some;some;1;1;2947.171231069117;1317
6715;170070000;17007;17;75.0;all;all;1;4;2955.27402974603;1319
6718;172740101;17274;17;75.0;none;some;0;1;3724.2000000000003;1320
6756;170070000;17007;17;75.0;all;all;1;1;1984.2349368088328;1327
6777;170070000;17007;17;75.0;some;some;2;2;2154.75556381485;1332
6780;170070000;17007;17;75.0;some;none;2;0;4748.157848553649;1332
6813;172740102;17274;17;75.0;some;none;1;0;4249.5;1338
6820;172740103;17274;17;75.0;all;all;1;2;2383.0;1340
6829;170080000;17008;17;75.0;none;all;0;2;2396.788980637765;1342
6836;170080000;17008;17;75.0;some;some;1;1;1820.1070106902841;1343
6850;170080000;17008;17;75.0;some;all;1;2;3898.4761046358585;1346
6863;170080000;17008;17;75.0;some;some;2;3;3439.7896755345596;1348
6864;170080000;17008;17;75.0;all;some;2;3;4918.601440901996;1348
6879;170080000;17008;17;75.0;all;all;2;2;2044.0807830339343;1351
6910;172740103;17274;17;75.0;all;some;2;1;3888.0;1358
6914;172740103;17274;17;75.0;all;none;2;0;379.5;1358
6923;172740102;17274;17;75.0;some;all;1;2;1482.0;1360
6934;170280103;17028;17;75.0;all;all;2;2;612.0;1362
6942;170080000;17008;17;75.0;all;none;2;0;3047.0368069833066;1364
6965;170280104;17028;17;75.0;all;none;1;0;2203.0;1368
6976;170080000;17008;17;75.0;all;all;1;1;1458.9397980515785;1371
6982;172740103;17274;17;75.0;some;none;2;0;3614.4;1372
7006;170080000;17008;17;75.0;all;none;1;0;2240.7331869157933;1376
7007;170080000;17008;17;75.0;all;all;1;1;2550.3642732550925;1376
7010;170080000;17008;17;75.0;all;none;1;0;1879.809655994589;1377
7038;170280102;17028;17;75.0;all;all;2;2;214.5;1382
7041;170280103;17028;17;75.0;all;all;1;2;1256.0;1383
7043;170280103;17028;17;75.0;all;all;1;1;2992.0;1383
7067;170080000;17008;17;75.0;some;none;2;0;6561.117092797881;1388
7068;170080000;17008;17;75.0;some;none;2;0;5259.213548065506;1388
7076;170080000;17008;17;75.0;all;all;2;2;2198.768858427299;1390
7096;170080000;17008;17;75.0;all;none;1;0;2943.6094803296455;1394
7098;170080000;17008;17;75.0;all;all;1;1;1794.4923810660446;1394
7099;170080000;17008;17;75.0;all;all;1;1;1467.231247038875;1394
7105;170080000;17008;17;75.0;all;all;1;3;1945.34511723325;1395
7113;172740101;17274;17;75.0;all;all;2;2;1143.0;1397
7122;170080000;17008;17;75.0;none;all;0;2;1954.616520675439;1398
7129;172740103;17274;17;75.0;some;all;1;2;4029.0;1400
7143;170080000;17008;17;75.0;all;all;2;2;2945.6524823513428;1403
7145;170080000;17008;17;75.0;all;all;2;2;3278.020174207094;1403
7156;170280103;17028;17;75.0;all;all;2;2;2095.5;1405
7157;170280103;17028;17;75.0;all;none;2;0;2253.0;1405
7164;170080000;17008;17;75.0;all;all;2;4;3352.0348386629553;1407
7170;170080000;17008;17;75.0;all;all;1;1;410.35035029675566;1408
7188;172740102;17274;17;75.0;all;some;2;1;4777.5;1412
7204;172740103;17274;17;75.0;all;all;1;5;5677.5;1415
7216;170080000;17008;17;75.0;some;some;2;1;4783.122876006055;1417
7229;170080000;17008;17;75.0;some;some;2;3;6370.526848720189;1420
7249;170080000;17008;17;75.0;all;all;1;1;2313.1011490934357;1424
7251;170080000;17008;17;75.0;all;all;1;1;1832.249847851502;1424
7261;172740103;17274;17;75.0;all;some;3;1;4305.0;1426
7271;170280104;17028;17;75.0;all;all;1;2;2924.0;1428
7272;170080000;17008;17;75.0;some;all;1;3;2203.996807360042;1429
7292;170080000;17008;17;75.0;some;none;2;0;5257.248937553709;1432
7295;170280102;17028;17;75.0;all;none;1;0;1905.0;1433
7310;170280103;17028;17;75.0;some;none;2;0;1104.0;1436
7313;170280103;17028;17;75.0;some;all;2;4;372.0;1436
7327;170080000;17008;17;75.0;some;none;2;0;3506.101716254354;1439
7332;172740101;17274;17;75.0;some;some;3;1;765.0;1440
7336;170080000;17008;17;75.0;none;none;0;0;1654.9283844985778;1441
7342;170280103;17028;17;75.0;all;some;2;1;3228.0;1442
7351;172740103;17274;17;75.0;none;none;0;0;2340.0;1444
7378;172740102;17274;17;75.0;all;all;2;2;3916.5;1449
7382;170280104;17028;17;75.0;some;all;1;2;3003.0;1450
7385;170080000;17008;17;75.0;some;none;1;0;745.6570856466572;1451
7403;172740101;17274;17;75.0;all;none;1;0;3496.5;1454
7419;170080000;17008;17;75.0;all;all;2;3;1624.016925307473;1457
7426;172740101;17274;17;75.0;none;all;0;1;1370.0;1458
7430;170280104;17028;17;75.0;some;none;2;0;1120.0;1459
7450;170080000;17008;17;75.0;all;some;2;1;2530.324116370046;1463
7453;170080000;17008;17;75.0;all;all;2;2;2401.789369121908;1464
7454;170080000;17008;17;75.0;all;none;2;0;2609.3594964816525;1464
7456;170080000;17008;17;75.0;all;all;2;1;2519.1465044252;1464
7459;170080000;17008;17;75.0;some;none;1;0;4711.259958485459;1465
7467;170080000;17008;17;75.0;all;all;2;2;3196.1887449611304;1467
7468;170080000;17008;17;75.0;all;all;2;2;2537.112953455339;1467
7477;172740103;17274;17;75.0;all;all;2;3;9066.0;1468
7491;170280101;17028;17;75.0;some;all;1;2;481.0;1471
7493;170280101;17028;17;75.0;some;all;1;2;702.0;1471
7501;172740103;17274;17;75.0;all;none;1;0;2300.0;1473
7502;172740103;17274;17;75.0;all;none;1;0;1942.0;1473
7534;170280103;17028;17;75.0;none;none;0;0;2822.0;1480
7545;170080000;17008;17;75.0;all;some;2;1;4064.43743077941;1482
7555;172740101;17274;17;75.0;none;all;0;1;3994.0;1484
7559;170280104;17028;17;75.0;all;none;2;0;1487.0;1485
7562;170280104;17028;17;75.0;all;all;2;2;2509.0;1485
7573;172740102;17274;17;75.0;some;all;1;2;5986.5;1487
7602;172740103;17274;17;75.0;some;none;1;0;4854.0;1493
7604;172740103;17274;17;75.0;some;all;1;4;3003.0;1493
7632;170080000;17008;17;75.0;all;all;2;3;2866.656422921702;1499
7639;172740101;17274;17;75.0;none;none;0;0;1289.0;1500
7641;172740101;17274;17;75.0;none;all;0;2;1501.0;1500
7649;170280104;17028;17;75.0;all;none;1;0;1646.0;1502
7650;170280104;17028;17;75.0;all;none;1;0;881.0;1502
7654;170080000;17008;17;75.0;all;all;1;3;2484.0212141027214;1503
7669;170080000;17008;17;75.0;some;none;1;0;2214.959938207288;1506
7682;170280103;17028;17;75.0;all;none;1;0;1492.0;1508
7685;172740102;17274;17;75.0;some;all;1;2;2775.0;1509
7693;170080000;17008;17;75.0;all;none;1;0;2505.470137681277;1510
7714;170080000;17008;17;75.0;all;all;1;1;1594.746172164784;1514
